index;time;minutes;dateTime;SPD33.CH1_Voltage;SPD33.CH1_Current;SPD33.CH1_Power;SPD33.CH2_Voltage;SPD33.CH2_Current;SPD33.CH2_Power
0;0,072;0,0012;1681413008;5;0,41;2,05;5;0,4;2
1;1,073;0,017883333;1681413009;5;0,41;2,05;5;0,4;2
2;2,074;0,034566667;1681413010;5;0,41;2,05;5;0,4;2
3;3,072;0,0512;1681413011;5;0,41;2,05;5;0,4;2
4;4,073;0,067883333;1681413012;5;0,41;2,05;5;0,4;2
5;5,073;0,08455;1681413013;5;0,41;2,05;5;0,4;2
6;6,073;0,101216667;1681413014;5;0,41;2,05;5;0,4;2
7;7,074;0,1179;1681413015;5;0,41;2,05;5;0,45;2,25
8;8,073;0,13455;1681413016;5;0,41;2,05;5;0,4;2
9;9,073;0,151216667;1681413017;5;0,41;2,05;5;0,4;2
10;10,078;0,167966667;1681413018;5;0,41;2,05;5;0,4;2
11;11,078;0,184633333;1681413019;5;0,41;2,05;5;0,4;2
12;12,073;0,201216667;1681413020;5;0,41;2,05;5;0,4;2
13;13,073;0,217883333;1681413021;5;0,41;2,05;5;0,4;2
14;14,078;0,234633333;1681413022;5;0,41;2,05;5;0,4;2
15;15,086;0,251433333;1681413023;5;0,41;2,05;5;0,4;2
16;16,073;0,267883333;1681413024;5;0,41;2,05;5;0,4;2
17;17,084;0,284733333;1681413025;5;0,41;2,05;5;0,4;2
18;18,082;0,301366667;1681413026;5;0,41;2,05;5;0,4;2
19;19,075;0,317916667;1681413027;5;0,41;2,05;5;0,4;2
20;20,083;0,334716667;1681413028;5;0,41;2,05;5;0,4;2
21;21,073;0,351216667;1681413029;5;0,41;2,05;5;0,4;2
22;22,073;0,367883333;1681413030;5;0,41;2,05;5;0,4;2
23;23,073;0,38455;1681413031;5;0,41;2,05;5;0,4;2
24;24,074;0,401233333;1681413032;5;0,41;2,05;5;0,4;2
25;25,073;0,417883333;1681413033;5;0,41;2,05;5;0,4;2
26;26,072;0,434533333;1681413034;5;0,41;2,05;5;0,4;2
27;27,073;0,451216667;1681413035;5;0,41;2,05;5;0,4;2
28;28,074;0,4679;1681413036;5;0,41;2,05;5;0,4;2
29;29,073;0,48455;1681413037;5;0,41;2,05;5;0,4;2
30;30,073;0,501216667;1681413038;5;0,41;2,05;5;0,4;2
31;31,073;0,517883333;1681413039;5;0,41;2,05;5;0,4;2
32;32,076;0,5346;1681413040;5;0,41;2,05;5;0,4;2
33;33,072;0,5512;1681413041;5;0,41;2,05;5;0,4;2
34;34,074;0,5679;1681413042;5;0,41;2,05;5;0,4;2
35;35,073;0,58455;1681413043;5;0,41;2,05;5;0,4;2
